gid,lon,lat,X,Y,gridmet_id,irr_freq,irr_ratio,bedrock_m,k_m/d,sy,well_depth,well_surface_ele,well_bedrock_ele,well_k,well_sy,well_depth_ele,wl_depth_m_1990,wl_depth_m_1991,wl_depth_m_1992,wl_depth_m_1993,wl_depth_m_1994,wl_depth_m_1995,wl_depth_m_1996,wl_depth_m_1997,wl_depth_m_1998,wl_depth_m_1999,wl_depth_m_2000,wl_depth_m_2001,wl_depth_m_2002,wl_depth_m_2003,wl_depth_m_2004,wl_depth_m_2005,wl_depth_m_2006,wl_depth_m_2007,wl_depth_m_2008,wl_depth_m_2009,wl_depth_m_2010,wl_depth_m_2011,wl_depth_m_2012,wl_depth_m_2013,wl_depth_m_2014,wl_depth_m_2015,wl_depth_m_2016,wl_depth_m_2017,wl_depth_m_2018,wl_depth_m_2019,wl_depth_m_2020,wl_depth_m_2021,wl_depth_m_2022,wl_ele_m_1990,wl_ele_m_1991,wl_ele_m_1992,wl_ele_m_1993,wl_ele_m_1994,wl_ele_m_1995,wl_ele_m_1996,wl_ele_m_1997,wl_ele_m_1998,wl_ele_m_1999,wl_ele_m_2000,wl_ele_m_2001,wl_ele_m_2002,wl_ele_m_2003,wl_ele_m_2004,wl_ele_m_2005,wl_ele_m_2006,wl_ele_m_2007,wl_ele_m_2008,wl_ele_m_2009,wl_ele_m_2010,wl_ele_m_2011,wl_ele_m_2012,wl_ele_m_2013,wl_ele_m_2014,wl_ele_m_2015,wl_ele_m_2016,wl_ele_m_2017,wl_ele_m_2018,wl_ele_m_2019,wl_ele_m_2020,wl_ele_m_2021,wl_ele_m_2022,st_m_1990,st_m_1991,st_m_1992,st_m_1993,st_m_1994,st_m_1995,st_m_1996,st_m_1997,st_m_1998,st_m_1999,st_m_2000,st_m_2001,st_m_2002,st_m_2003,st_m_2004,st_m_2005,st_m_2006,st_m_2007,st_m_2008,st_m_2009,st_m_2010,st_m_2011,st_m_2012,st_m_2013,st_m_2014,st_m_2015,st_m_2016,st_m_2017,st_m_2018,st_m_2019,st_m_2020,st_m_2021,st_m_2022,Crop2006,Crop2007,Crop2008,Crop2009,Crop2010,Crop2011,Crop2012,Crop2013,Crop2014,Crop2015,Crop2016,Crop2017,Crop2018,Crop2019,Crop2020,Crop2021,Crop2022,other_freq,wheat_freq,Irr1997,Irr1998,Irr1999,Irr2000,Irr2001,Irr2002,Irr2003,Irr2004,Irr2005,Irr2006,Irr2007,Irr2008,Irr2009,Irr2010,Irr2011,Irr2012,Irr2013,Irr2014,Irr2015,Irr2016,Irr2017,Irr2018,Irr2019,Irr2020
grid11,-100.763112379375,39.339797450000006,1,4,grid4,0,0.0,849.0848177731201,72.83805600000001,0.0738,62.7888,906.7233287,850.3245995,58.890408,0.0701,843.9345287,40.393116,40.567814,40.831066,40.34246,39.805237,40.155033,40.987232,40.55632,40.741222,42.081707,40.248074,41.629765,43.741623,43.251408,44.007725,43.546997,44.286945,44.51719,44.65694,45.25612,45.310734,45.74279,45.954266,46.935287,45.876316,46.220135,46.340004,46.692486,46.67617,46.546696,46.216522,46.68095,46.608974,873.3723,872.8941,872.23315,871.9806,873.42316,873.0307,872.56696,872.66565,871.78406,871.28326,871.6429,871.13947,870.6183,870.26263,869.0927,867.9438,867.5675,867.0612,867.6872,866.3699,866.445,865.9864,865.7316,865.2022,866.7521,866.3844,866.4292,866.07495,866.1834,866.24646,868.3506,867.62646,867.45776,24.287496680004892,23.809286230786142,23.148336523754892,22.895773047192392,24.338338965161142,23.945882910473642,23.482137793286142,23.580831640942392,22.699239844067392,22.198446387036142,22.558065527661142,22.054647558911142,21.533468359692392,21.177816504223642,20.007894629223642,18.858968847973642,18.482687109692392,17.976400488598642,18.602377051098642,17.285055273754892,17.360189551098642,16.901571387036142,16.646810644848642,16.117391699536142,17.667257422192392,17.299581640942392,17.344381445629892,16.990133398754892,17.098592871411142,17.161642187817392,19.265768164379892,18.541647070629892,18.372945898754892,wheat,fallow,wheat,corn,fallow,wheat,corn,sorghum,corn,wheat,corn,corn,corn,fallow,wheat,corn,fallow,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid12,-100.763103373125,39.34708261166667,1,5,grid4,0,0.0,847.121501952744,81.77784000000001,0.0754,62.7888,906.7233287,850.3245995,58.890408,0.0701,843.9345287,40.661034,40.849,41.03229,40.565887,40.041775,40.39275,41.025356,40.811417,40.722713,42.15666,40.28941,41.678154,43.86063,43.191505,43.96174,43.765347,44.53051,44.767365,44.945095,45.537632,45.59487,46.035545,46.24806,46.92856,46.49813,46.83482,46.888092,47.23029,47.218086,47.10438,46.757736,47.185158,47.172585,872.795,872.2467,871.56866,871.38763,872.7117,872.31323,871.887,871.9176,871.2753,870.72516,871.0728,870.51385,869.9741,869.3834,868.2712,867.2269,866.8131,866.3809,866.81354,865.57904,865.69476,865.2132,864.97437,864.3117,865.73413,865.3188,865.449,865.0728,865.2025,865.2526,866.9836,866.3609,866.2912,25.673480957412266,25.125202148818516,24.447162598037266,24.266132324599766,25.590167969131016,25.191730469131016,24.765521973037266,24.796100586318516,24.153827637099766,23.603656738662266,23.951312988662266,23.392353027724766,22.852619141006016,22.261920898818516,21.149677246474766,20.105426758193516,19.691608398818516,19.259418457412266,19.692035644912266,18.457538574599766,18.573261230849766,18.091693848037266,17.852863281631016,17.190204590224766,18.612628906631016,18.197284668349766,18.327472656631016,17.951312988662266,18.081012695693516,18.131122558974766,19.862079590224766,19.239398926162266,19.169696777724766,other,other,other,other,corn,corn,corn,corn,wheat,corn,corn,corn,corn,corn,corn,corn,corn,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid13,-100.75380860951388,39.31066412999999,2,0,grid5,0,0.0,852.8564449222561,68.049648,0.0715,64.3128,909.2264336,851.6577088,78.732888,0.0772,844.9136336,39.972294,40.04425,40.815712,40.26357,39.67719,40.10599,42.17555,40.396034,42.00716,42.5032,40.6293,42.716553,44.003613,43.002655,43.75407,43.64323,44.24305,44.383858,44.42747,45.043766,44.865463,45.533722,45.743923,46.227463,44.425465,45.11287,45.25455,45.604053,45.601963,45.03607,45.06639,45.48806,44.973896,873.55597,873.5517,873.0042,873.0686,873.9028,873.85126,873.0963,873.65137,871.62085,871.80286,872.17004,871.9042,871.41034,872.0533,870.876,869.84045,869.4579,868.80383,869.76184,868.3682,868.3255,867.85504,867.6332,866.91644,868.83276,868.64655,868.39496,868.0777,868.0805,868.158,870.7634,869.8043,869.40875,20.69952431602519,20.69525185508769,20.14776650352519,20.21215859336894,21.04632607383769,20.99481240196269,20.23986855430644,20.79492226524394,18.76440468711894,18.94641152305644,19.31359902305644,19.04772988243144,18.55389443321269,19.19683876915019,18.01953164024394,16.98400917930644,16.60144081993144,15.94738808555644,16.90539589805644,15.51178017540019,15.46905556602519,14.99859658165019,14.77673378868144,14.05999794883769,15.97631874961894,15.79010048790019,15.53851357383769,15.22125283165019,15.22406044883769,15.30157509727519,17.90698281211894,16.94787636680644,16.55230751915019,fallow,wheat,corn,fallow,other,corn,corn,corn,corn,wheat,corn,corn,corn,corn,corn,corn,fallow,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid14,-100.75379588354167,39.317941595,2,1,grid5,3,0.15789473684210525,851.163580811928,55.555896000000004,0.0655,64.3128,909.2264336,851.6577088,78.732888,0.0772,844.9136336,40.208942,40.304596,41.050117,40.519493,39.93247,40.376324,42.31735,40.699757,42.073326,42.603237,40.822136,42.838913,44.1479,43.23481,44.000347,44.097923,44.699768,44.82399,44.89901,45.53326,45.560955,46.030254,46.256676,46.56357,44.757828,45.38383,45.51188,45.862972,45.857056,45.375065,45.326977,45.766937,45.335983,872.8777,872.7215,872.205,872.16235,873.1847,873.095,872.4584,872.78467,871.05145,871.00555,871.43335,871.09705,870.61914,870.90375,869.6996,868.60925,868.2376,867.58075,868.6354,867.1016,867.0748,866.6085,866.3831,865.6227,868.0701,867.8662,867.6842,867.36993,867.37836,867.46735,870.67035,869.5201,869.10925,21.714104734947,21.55791577010325,21.04143627791575,20.998772703697,22.0211115708845,21.931389891197,21.2947932115095,21.621087156822,19.88787182479075,19.84197338729075,20.269768797447,19.9334650865095,19.455559813072,19.74016674666575,18.5360041490095,17.4456721177595,17.07402905135325,16.41716869979075,17.4717951646345,15.93804272322825,15.9112482896345,15.4449396958845,15.21953686385325,14.4590998521345,16.90654858260325,16.702630125572,16.5206232896345,16.20635327010325,16.21477612166575,16.30376537947825,19.50676830916575,18.35649975447825,17.9456721177595,wheat,corn,fallow,wheat,corn,corn,fallow,wheat,corn,corn,corn,corn,fallow,wheat,corn,corn,corn,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
grid15,-100.75378315756944,39.32521906,2,2,grid5,0,0.0,849.7705309569361,49.6824,0.0645,57.912,908.6214298,851.4155654,48.655224,0.0655,850.7094298,40.255993,40.3942,41.16337,40.77168,39.990788,40.643982,42.46352,40.792835,42.14158,42.70095,41.261745,42.958763,44.29066,43.46622,44.171364,44.011997,44.676838,44.848915,44.957146,45.59073,45.65888,46.0884,46.327293,46.992737,45.175377,45.70596,45.843857,46.196598,46.186176,45.82515,45.67394,46.132603,45.8236,872.244,871.9622,871.46826,871.33234,872.5008,872.36566,871.8255,871.98364,870.5215,870.2777,870.6142,870.3503,869.8828,869.89124,868.5805,867.415,867.0393,866.435,867.47925,865.85913,865.8647,865.3852,865.1581,864.4354,867.0185,866.7996,866.60846,866.2839,866.3121,866.402,869.7329,868.54364,868.16534,22.473487597751387,22.191688281345137,21.697730761813887,21.561805468845137,22.730262500095137,22.595130664157637,22.054969531345137,22.213111621188887,20.750953418063887,20.507179004001387,20.843665820407637,20.579749804782637,20.112281543063887,20.120704394626387,18.809974414157637,17.644447070407637,17.268775683688887,16.664466601657637,17.708717089938887,16.088599902438887,16.094154101657637,15.614661914157637,15.387550097751387,14.664893847751387,17.247962695407637,17.029090625095137,16.837928515720137,16.513343554782637,16.541541796970137,16.631446582126387,19.962379199313887,18.773109179782637,18.394813281345137,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid16,-100.75377043159722,39.332496524999996,2,3,grid5,0,0.0,848.08369438548,58.844688000000005,0.0681,62.7888,906.7233287,850.3245995,58.890408,0.0701,843.9345287,40.525856,40.679638,41.414997,40.48715,40.269226,40.339092,42.152462,41.109276,41.84935,42.258137,40.681698,42.664303,43.915737,43.70726,44.43225,44.274086,44.967793,45.147903,45.29225,45.926678,46.011795,46.44076,46.68267,47.348625,45.716072,46.11747,46.23621,46.590504,46.57517,46.369125,46.094303,46.570194,46.4192,871.57733,871.1815,870.70764,870.2793,871.773,871.3437,870.8937,871.16614,869.9023,869.38434,869.9902,869.4987,868.9475,868.8966,867.5657,866.3486,865.96375,865.4547,866.39954,864.74976,864.7829,864.29224,864.0691,863.3731,865.53687,865.26135,865.1677,864.81757,864.8811,864.9588,867.8225,866.789,866.49744,23.493637157488706,23.097824169207456,22.623947216082456,22.195602489519956,23.689315868426206,23.259994579363706,22.809982372332456,23.082443309832456,21.818588329363706,21.300643993426206,21.906478954363706,21.415023876238706,20.863815380144956,20.812912059832456,19.481979442644956,18.264877391863706,17.880050731707456,17.371017528582456,18.315841747332456,16.666061473894956,16.699203563738706,16.208541942644956,15.985397411394956,15.289413524676206,17.453170848894956,17.177658153582456,17.084030223894956,16.733871532488706,16.797409130144956,16.875106884051206,19.738815380144956,18.705307079363706,18.413742137957456,fallow,other,wheat,corn,fallow,wheat,corn,corn,wheat,corn,fallow,wheat,corn,corn,fallow,wheat,corn,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid17,-100.75375770562499,39.33977399,2,4,grid4,0,0.0,846.28572040968,74.078592,0.073,62.7888,906.7233287,850.3245995,58.890408,0.0701,843.9345287,40.78186,40.948845,41.6525,40.70614,40.533554,40.586716,41.38474,41.404705,41.03789,42.340908,40.474056,41.895115,44.045204,43.94477,44.696598,44.28341,44.997505,45.1956,45.353596,45.981323,46.05809,46.477657,46.717613,47.68425,46.291122,46.584866,46.79055,47.13549,47.12347,46.935574,46.64199,47.075676,46.992664,870.95374,870.47577,870.009,869.5847,871.0739,870.5296,870.0946,870.4082,869.3785,868.6705,869.23895,868.6755,868.17883,867.9503,866.65314,865.37256,864.9599,864.4839,865.3282,863.7197,863.7632,863.26324,863.0465,862.5156,864.1364,863.91296,863.8327,863.4533,863.5499,863.6121,865.9215,865.05914,864.87805,24.66801494188246,24.19004863328871,23.72325175828871,23.29899638719496,24.78819316453871,24.24388164110121,23.80888408250746,24.12248271531996,23.09275859422621,22.38475078172621,22.95323222703871,22.38975566453871,21.89311259813246,21.66459697313246,20.36741679735121,19.08683818406996,18.67417949266371,18.19816630906996,19.04246562547621,17.43400615281996,17.47746318406996,16.97752421922621,16.76078837938246,16.22990459031996,17.85069316453871,17.62724345750746,17.54698222703871,17.16758769578871,17.26420634813246,17.32640117235121,19.63578837938246,18.77342265672621,18.59233134813246,wheat,wheat,corn,corn,fallow,wheat,corn,sorghum,corn,wheat,corn,corn,fallow,wheat,wheat,corn,fallow,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid18,-100.75374497965278,39.347051455,2,5,grid4,3,0.15789473684210525,844.6109947278961,83.161632,0.0759,62.7888,906.7233287,850.3245995,58.890408,0.0701,843.9345287,41.03127,41.20965,41.882812,40.913624,40.79145,40.80551,41.411278,41.68901,41.00321,42.409695,40.49112,41.93625,44.16033,44.1638,44.942215,44.501606,45.24039,45.444183,45.64156,46.261543,46.341354,46.769375,47.010643,48.021637,46.92017,47.13527,47.229645,47.574284,47.558678,47.534378,47.113647,47.568027,47.64471,870.3494,869.8154,869.34406,868.98285,870.37604,869.84564,869.44617,869.6779,868.886,868.11176,868.6751,868.0379,867.53485,867.1931,865.92163,864.6532,864.20215,863.8171,864.44464,862.9438,863.0258,862.5011,862.29755,861.79193,863.0243,862.8206,862.73096,862.33057,862.4505,862.49835,864.341,863.62836,863.53906,25.738431541635123,25.204434959603873,24.733060447885123,24.371854393197623,25.765042869760123,25.234647361947623,24.835172264291373,25.066922752572623,24.274991600228873,23.500760643197623,24.064115135385123,23.426908104135123,22.923856346322623,22.582120506478873,21.310636131478873,20.042203514291373,19.591153709603873,19.206082908822623,19.833646385385123,18.332791893197623,18.414823143197623,17.890103904916373,17.686551658822623,17.180936424447623,18.413297264291373,18.209622947885123,18.119962303353873,17.719571678353873,17.839505760385123,17.887357322885123,19.730008690072623,19.017362205697623,18.928067772103873,fallow,wheat,fallow,wheat,fallow,wheat,wheat,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
grid19,-100.74446881465276,39.31067145666666,3,0,grid10,17,0.8947368421052632,851.6577087888721,78.732888,0.0772,64.3128,909.2264336,851.6577088,78.732888,0.0772,844.9136336,40.4634,40.535477,41.297768,40.72703,40.163517,40.621174,41.84044,40.934093,41.56905,42.760303,40.311195,42.153427,44.285072,43.318558,44.107304,44.174927,44.78446,44.894672,44.988914,45.61863,45.64221,46.126728,46.3521,46.629128,44.88276,45.477276,45.600483,45.95236,45.94563,45.490982,45.428543,45.880417,45.4781,871.0888,870.99585,870.3902,870.507,871.3123,871.23755,870.5851,870.9343,869.04663,869.2394,869.755,869.5863,868.941,869.44916,868.22595,866.9792,866.58386,866.0339,867.083,865.4373,865.4113,864.88007,864.6806,863.8369,865.8779,865.7012,865.55096,865.2197,865.226,865.30115,868.02686,866.9741,866.58777,19.431097363471622,19.338140820502872,18.732488965034122,18.849310254096622,19.654608105659122,19.579840039252872,18.927374218940372,19.276617383002872,17.388922070502872,17.581671093940372,18.097296093940372,17.928594922065372,17.283270215034122,17.791448925971622,16.568243359565372,15.321478222846622,14.926153515815372,14.376165722846622,15.425299023627872,13.779608105659122,13.753607129096622,13.222357129096622,13.022894238471622,12.179205273627872,14.220220898627872,14.043463086127872,13.893255566596622,13.562017773627872,13.568304394721622,13.643438672065372,16.369146679877872,15.316412304877872,14.930059765815372,fallow,soybeans,wheat,soybeans,corn,corn,corn,sorghum,corn,sorghum,other,other,other,other,other,other,other,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
grid20,-100.74445236895832,39.317941225000006,3,1,grid10,2,0.10526315789473684,849.6506871082321,65.693544,0.0693,64.3128,909.2264336,851.6577088,78.732888,0.0772,844.9136336,40.450428,40.57125,41.370968,40.96105,40.17033,40.867577,42.070713,40.975365,41.729343,42.860115,41.160454,42.45217,44.43009,43.54085,44.23769,44.41415,45.051247,45.189095,45.28679,45.92884,45.981384,46.451492,46.68074,47.048683,45.176537,45.72045,45.830944,46.184647,46.17448,45.789288,45.658813,46.128654,45.79474,870.4517,870.23444,869.67944,869.63,870.6279,870.49603,870.00867,870.1599,868.5591,868.4184,868.96704,868.7509,868.1588,868.40625,867.1716,865.72565,865.34326,864.79456,865.961,864.1403,864.0931,863.5944,863.3946,862.5475,865.2613,865.08514,864.99176,864.66394,864.6679,864.75665,868.2009,866.91223,866.49115,20.80103408317416,20.58374892692416,20.02875625114291,19.97931777458041,20.97724257926791,20.84534560661166,20.35797988395541,20.50922500114291,18.90839492301791,18.76770888786166,19.31635390739291,19.10022841911166,18.50812636833041,18.75556289176791,17.52088271598666,16.07495986442416,15.692574610517909,15.143868555830409,16.31031142692416,14.489632715986659,14.442391505049159,13.943734278486659,13.743905176924159,12.896798243330409,15.610604395674159,15.434456934736659,15.341073145674159,15.013253321455409,15.017220606611659,15.105965723799159,18.55024062614291,17.26154433708041,16.84046279411166,corn,other,corn,corn,corn,corn,corn,corn,corn,corn,fallow,wheat,corn,corn,fallow,wheat,corn,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid21,-100.7444359232639,39.325210993333336,3,2,grid10,0,0.0,848.036497266768,55.842408000000006,0.0642,64.3128,909.2264336,851.6577088,78.732888,0.0772,844.9136336,40.696358,40.831306,41.59813,41.19532,40.422947,41.11551,42.241413,41.268147,41.809242,42.957024,41.281193,42.58717,44.57351,43.770756,44.50623,44.6575,45.323112,45.492157,45.59363,46.244267,46.31369,46.781693,47.014736,47.389782,45.572308,46.027046,46.14909,46.50467,46.49025,46.21826,45.990498,46.4788,46.259212,869.7799,869.44824,868.9534,868.8192,869.9186,869.7822,869.37305,869.3868,868.0461,867.67017,868.2929,867.9788,867.43176,867.3845,866.0144,864.56854,864.18866,863.5873,864.88086,862.9407,862.91974,862.4055,862.2078,861.3923,864.288,864.10876,863.98627,863.6464,863.66534,863.7556,867.3733,866.0265,865.62616,21.743409959794462,21.411744920731962,20.916932909013212,20.782716600419462,21.882081834794462,21.745729295731962,21.336549608231962,21.350282518388212,20.009584276200712,19.633668748856962,20.256410448075712,19.942323534013212,19.395265428544462,19.348024217606962,17.977907030106962,16.532045213700712,16.152162401200712,15.550783006669462,16.844362108231962,14.904176561356962,14.883241502763212,14.369020311356962,14.171327440263212,13.355775682450712,16.251527635575712,16.072267381669462,15.949769823075712,15.609926073075712,15.628846971513212,15.719117967606962,19.336793748856962,17.989991991044462,17.589662401200712,fallow,other,other,other,other,other,other,other,fallow,wheat,wheat,corn,fallow,wheat,corn,corn,fallow,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid22,-100.74441947756945,39.332480761666666,3,3,grid10,1,0.05263157894736842,845.9988169916161,63.319152,0.0666,59.436,902.756926,842.0930461,86.285832,0.0663,843.320926,40.95391,41.102253,41.834995,41.440563,40.686928,41.37618,42.11679,41.567966,41.75533,43.05674,41.00604,42.57061,44.72506,44.007908,44.763355,44.909943,45.605762,45.781265,45.916847,46.571335,46.645657,47.12403,47.360886,47.74293,46.15018,46.464794,46.56698,46.92434,46.90483,46.800774,46.441807,46.94667,46.899597,869.0887,868.6614,868.21136,868.03424,869.1813,869.04865,868.609,868.5992,867.51434,866.95166,867.53064,867.156,866.70483,866.4051,864.99207,863.52185,863.13086,862.6311,863.83685,861.85266,861.8902,861.3272,861.1343,860.34973,862.59875,862.3502,862.3321,861.95685,862.0177,862.0907,864.9894,863.8809,863.5828,23.08986709041517,22.66255996150892,22.21254775447767,22.03542373104017,23.18245742244642,23.04982802791517,22.61019179744642,22.60036513729017,21.51552627010267,20.95284316463392,21.53182265682142,21.15718886775892,20.70601699275892,20.40627334041517,18.99324843807142,17.52303359432142,17.13204238338392,16.63228652400892,17.83803603572767,15.853844141196419,15.891380762290169,15.328392481040169,15.135460352133919,14.350914453696419,16.59993789119642,16.35140273494642,16.33327529354017,15.958031152915169,16.01888320369642,16.09188125057142,18.99056289119642,17.88210341854017,17.58400771541517,fallow,wheat,corn,fallow,wheat,corn,corn,corn,corn,wheat,corn,fallow,wheat,corn,corn,fallow,wheat,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid23,-100.744403031875,39.33975053,3,4,grid9,19,1.0,843.8015929695121,78.147672,0.0719,65.532,905.1778924,838.2920254,92.208096,0.0691,839.6458924,41.19907,41.358498,42.05933,40.48127,40.937706,40.504444,41.769176,41.848343,41.343803,42.13976,41.002033,42.152554,43.916588,44.23151,45.024364,44.131657,44.83668,45.058723,45.232674,45.847206,45.972965,46.41344,46.649685,48.07671,46.765144,47.06472,47.130177,47.477486,47.462006,47.36737,46.998245,47.457867,47.46967,868.4305,867.9405,867.51074,867.18896,868.4708,868.2813,867.7118,867.8526,866.9001,866.25635,866.93744,866.30524,865.9474,865.5538,864.06683,862.59766,862.16046,861.72394,862.80817,860.87024,860.8869,860.3505,860.16064,859.52374,861.28876,860.9894,860.9984,860.5919,860.68494,860.7411,863.02826,862.1133,861.92114,24.628887987519192,24.138897753144192,23.709149217987942,23.387371874237942,24.669232225800442,24.479718065644192,23.910199022675442,24.051007128144192,23.098492479706692,22.454754686737942,23.135845995331692,22.503643846894192,22.145794725800442,21.752179003144192,20.265240526581692,18.796063280487942,18.358868456269192,17.922345018769192,19.006573534394192,17.068646288300442,17.085308885956692,16.548931932831692,16.359051561737942,15.722149706269192,17.487164354706692,17.187786913300442,17.196820116425442,16.790325975800442,16.883343553925442,16.939495897675442,19.226666307831692,18.311688280487942,18.119549608612942,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,wheat,corn,corn,corn,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid24,-100.74438658618055,39.347020298333334,3,5,grid9,4,0.21052631578947367,841.8879981459601,86.91981600000001,0.0763,65.532,905.1778924,838.2920254,92.208096,0.0691,839.6458924,41.437714,41.6064,42.27668,40.61409,41.18159,40.64361,41.78535,42.117565,41.289124,42.172035,40.75174,42.1877,43.99891,44.447773,45.266754,44.31419,45.036892,45.260002,45.470768,46.076206,46.20667,46.656116,46.8927,48.412037,47.94773,48.338238,48.409515,48.571735,48.55428,48.554817,48.07502,48.545513,48.51256,867.78687,867.2615,866.83167,866.5864,867.7653,867.6239,867.0699,867.1236,866.4251,865.7014,866.3257,865.6508,865.3041,864.7952,863.335,861.916,861.43884,861.1122,861.9525,860.1551,860.20337,859.64166,859.4616,858.8508,860.2881,860.0011,859.99023,859.53235,859.64655,859.7121,861.4619,860.71606,860.61444,25.89886708841493,25.37347646341493,24.94366689310243,24.69842763528993,25.87732167825868,25.73590322122743,25.18188710794618,25.23559804544618,24.53711171732118,23.81341786966493,24.43768544778993,23.76281972513368,23.41607900247743,22.90722890482118,21.44702382669618,20.02801747903993,19.55084462747743,19.22418447122743,20.06451650247743,18.26709218607118,18.31537099466493,17.75366445169618,17.57361074075868,16.96283193216493,18.40008779153993,18.11310048685243,18.10223622903993,17.64435048685243,17.75854726419618,17.82409902200868,19.57391591653993,18.82806630716493,18.72644277200868,fallow,wheat,corn,fallow,wheat,corn,corn,sorghum,corn,fallow,corn,corn,corn,fallow,wheat,corn,fallow,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
grid25,-100.73512901979166,39.31067878333333,4,0,grid10,18,0.9473684210526315,848.862344530488,85.20684000000001,0.0759,62.7888,908.6439494,848.8623445,85.20684,0.0759,845.8551494,40.90838,40.95831,41.71663,41.177406,40.536648,41.121784,42.249184,41.404343,41.951973,43.005836,40.59061,42.540043,44.553143,43.628597,44.479248,44.491116,45.135963,45.289692,45.38167,46.014797,46.0633,46.5478,46.7764,47.02098,45.994457,46.609005,46.72142,47.06738,47.039074,46.58426,46.53074,47.000473,46.56085,868.7261,868.5547,867.8659,868.0092,868.82587,868.6838,868.1547,868.2714,866.57684,866.7556,867.3311,867.1983,866.5317,866.86993,865.40393,864.141,863.7344,863.0843,864.41705,862.531,862.4952,861.93384,861.7521,860.8017,862.6985,862.51056,862.2274,861.8693,861.89276,861.95935,864.40784,863.3898,863.04834,19.86372968826197,19.69234296951197,19.00356123123072,19.14687177810572,19.96352216873072,19.82143232498072,19.29237959060572,19.40907880935572,17.71449873123072,17.89327070388697,18.46877119216822,18.33595869216822,17.66933271560572,18.00758955154322,16.54158613357447,15.27864668044947,14.87203046951197,14.22194502029322,15.55470869216822,13.66866132888697,13.63283369216822,13.07149336013697,12.88973066482447,11.93935224685572,13.83614179763697,13.64821455154322,13.36507246169947,13.00697919998072,13.03041669998072,13.09700605544947,15.54549238357447,14.52742597732447,14.18599531326197,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
grid26,-100.735108854375,39.317940855,4,1,grid10,0,0.0,847.553401172256,76.05674400000001,0.0698,62.7888,908.6439494,848.8623445,85.20684,0.0759,845.8551494,40.92213,41.033134,41.82247,41.394203,40.619408,41.349304,42.41557,41.489162,42.025597,43.10615,40.794296,42.6804,44.699013,43.84586,44.59756,44.724014,45.3957,45.574703,45.667645,46.316795,46.393723,46.86445,47.096752,47.442307,46.32999,47.011536,47.127087,46.71149,46.696228,46.96834,46.209972,46.707973,46.510677,868.0733,867.784,867.1855,867.1518,868.13477,867.95483,867.52765,867.55286,866.05945,865.90906,866.5914,866.3625,865.7621,865.89325,864.4249,862.8768,862.4842,861.8344,863.32135,861.21643,861.1529,860.6216,860.44305,859.51776,861.7773,861.5745,861.34924,860.9374,860.9697,861.0853,863.88635,862.73846,862.3795,20.51990205040022,20.23059540977522,19.63208466758772,19.59839326133772,20.58136445274397,20.40143281211897,19.97424775352522,19.99945527305647,18.50604706993147,18.35565644493147,19.03796845665022,18.80908662071272,18.20868378868147,18.33984833946272,16.87152558555647,15.32336884727522,14.93079072227522,14.28101044883772,15.76794892540022,13.66302949180647,13.59949189415022,13.06818085899397,12.88965302696272,11.96436005821272,14.22388154258772,14.02112275352522,13.79584199180647,13.38397675743147,13.41632539024397,13.53192597618147,16.33295136680647,15.18506318321272,14.82611542930647,fallow,wheat,wheat,corn,soybeans,corn,corn,sorghum,corn,corn,corn,corn,wheat,wheat,corn,corn,corn,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
